octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version
5,600,trial,0,97,97,97,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2497.4537749815345, 2497.8387283549996, 2498.5390946924426, 2499.1165870416844, 2499.7555282411804, 2500.3370983993486, 2500.9309579028695, 2501.5125397402335, 2502.1268976481283, 2502.6634360123403, 2503.212264429735, 2503.7856499490185, 2504.3344550080215, 2504.8628066098586, 2505.3952452224125, 2505.9317899570947, 2506.4682865593336, 2507.0130162868154, 2507.524989409093, 2508.114764379302, 2508.6676606960023, 2509.224766478018, 2509.7612043303625, 2510.318234020648]","[2497.462067918417, 2497.924755188129, 2498.5964268031175, 2499.198499258725, 2499.8251150135357, 2500.4353685688775, 2501.0292620482405, 2501.524848550913, 2502.212898999376, 2502.790374714612, 2503.2941536422986, 2503.810208820483, 2504.416354838036, 2504.9324001065993, 2505.4443725210463, 2505.960435485361, 2506.492904180692, 2507.037632846429, 2507.5495840259746, 2508.180291392397, 2508.7413627922765, 2509.322968695862, 2509.9004511354833, 2510.461545185924]","[2497.4619709456997, 2498.059921353003, 2498.661959124938, 2499.259933244548, 2499.8619972061947, 2500.459962124014, 2501.062055814523, 2501.65999100348, 2502.151449087377, 2502.6879846202687, 2503.2368293177547, 2503.806127472406, 2504.3590152951456, 2504.8873527403816, 2505.41978675204, 2505.956331486723, 2506.4928581717386, 2507.037581174835, 2507.549544741407, 2508.139344839583, 2508.6922319544924, 2509.249252796902, 2509.785767802722, 2510.342752545799]",5,R,ITM,1
3,400,trial,0,98,98,98,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2516.318353643927, 2516.715658651789, 2517.108816837295, 2517.4815226273804, 2517.911584948277, 2518.329315100103, 2518.7388906958217, 2518.8535690737726, 2519.1976059772, 2519.5989788843676, 2519.992154765625, 2520.3894509256115, 2520.7908549773015, 2521.1758235691127, 2521.560851618648, 2521.966245354423, 2522.371721552399, 2522.7895118697793, 2523.174504173897, 2523.5881282035944, 2523.981317887538, 2524.3663179777864, 2524.755399416111, 2525.165022082528]","[2516.502677544127, 2516.8139242204225, 2517.2481089435387, 2517.6330594856836, 2518.067185458906, 2518.468580308805, 2518.7511704854687, 2518.9108852582713, 2519.2795695119194, 2519.7505599820493, 2520.1232094996453, 2520.536886970512, 2520.9259503591707, 2521.3068676856824, 2521.6959438152817, 2522.1014090418917, 2522.486403115585, 2522.900061828955, 2523.29733675404, 2523.7069530499866, 2524.0919283661833, 2524.468717627835, 2524.8741867475105, 2525.28783625909]","[2515.9743464693615, 2516.375688939837, 2516.777054060874, 2517.174331109449, 2517.5757029548718, 2517.9770907264706, 2518.3743737916016, 2518.775768287586, 2519.2180675744116, 2519.623554035923, 2520.012638659483, 2520.4139899778343, 2520.8153834120735, 2521.2003760701064, 2521.585368374224, 2521.99084740352, 2522.392218541113, 2522.809979129631, 2523.19904676527, 2523.6086209453283, 2524.00592241404, 2524.390900207642, 2524.7800099591686, 2525.189567151306]",5,R,ITM,1
7,600,trial,0,99,99,99,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2530.6695562648797, 2530.9849175572645, 2531.099584256019, 2531.656617485455, 2532.2668554685356, 2532.873000778259, 2532.9876770327196, 2533.4668924880475, 2533.581537597986, 2534.0279918472133, 2534.601418774555, 2535.2157264265165, 2535.8300595603596, 2536.419836654059, 2537.009619410399, 2537.5952868428194, 2538.176902656026, 2538.7625792902377, 2539.3359552538154, 2539.9011518872344, 2540.51965130876, 2541.097090570748, 2541.645909786352, 2542.202934167912, 2542.7558333159327, 2543.3169440003794, 2543.8698449179747]","[2530.669608644304, 2531.001276217583, 2531.3166619301037, 2531.9719674525586, 2532.5740292907153, 2532.8853386099704, 2533.1433380628177, 2533.4791715698643, 2533.7249025583455, 2534.3105915795827, 2534.908556497402, 2535.5024397132297, 2536.1044898721907, 2536.690146687161, 2537.275848449339, 2537.8656322674237, 2538.4267284413545, 2539.012402952076, 2539.5734952329417, 2540.1469147280677, 2540.7407908655946, 2541.334668418782, 2541.912194743866, 2542.432263672357, 2542.9974709232265, 2543.5668069467856]","[2530.5221226973845, 2531.124155868424, 2531.7221239714786, 2532.324194303596, 2532.92215037354, 2533.524217166507, 2534.1221870391364, 2534.724232597202, 2535.240313965098, 2535.8546290492745, 2536.4444287935357, 2537.0342016402547, 2537.619862702205, 2538.2014912563523, 2538.787130375571, 2539.3605396071616, 2539.925722083979, 2540.544221505505, 2541.121675631924, 2541.670479983097, 2542.2275117968725, 2542.780410944893, 2543.3415049953337, 2543.8944250243403]",5,R,ITM,1
7,400,trial,0,100,100,100,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2549.6897846320894, 2550.033821181602, 2550.2918408076057, 2550.656353110931, 2551.029073057617, 2551.4468233825996, 2551.8932411785795, 2552.290535568991, 2552.4093144064295, 2552.6714217509802, 2553.0646128505837, 2553.457796871887, 2553.8469066234134, 2554.2236845597845, 2554.604568972199, 2554.9854887761157, 2555.370473648018, 2555.763660500641, 2556.169122188101, 2556.529536155428, 2556.92270955928, 2557.3199986409663, 2557.672270793127, 2558.0695128041148, 2558.1923676809047, 2558.483161253949]","[2549.7389551083565, 2550.1116375400497, 2550.398345164123, 2550.771069357789, 2551.2174637953776, 2551.6065625755386, 2552.0406818243755, 2552.306917233786, 2552.4380239933153, 2552.8065719896786, 2553.195668292434, 2553.6175466822765, 2553.986179972161, 2554.3630039174855, 2554.7602115987156, 2555.1411186616915, 2555.509710543518, 2555.8905995568275, 2556.275584074815, 2556.685155423553, 2557.037386521571, 2557.4101234561786, 2557.8360308146734, 2558.094140689009, 2558.2128363564166, 2558.5077516238507]","[2549.530108436025, 2549.931428609854, 2550.3287166297946, 2550.730073256871, 2551.131476954646, 2551.52873489181, 2551.9301053215727, 2552.3314955705764, 2552.696016013947, 2553.0932732432807, 2553.4823660068864, 2553.875545427294, 2554.2523612325726, 2554.62915014031, 2555.010037384044, 2555.3950240255217, 2555.7882590105883, 2556.193692030931, 2556.554079454631, 2556.9472960361163, 2557.344595381338, 2557.6968020592194, 2558.09408654001, 2558.5077264958836]",5,R,ITM,1
7,400,trial,0,101,101,101,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2564.4054811527863, 2564.651211787352, 2564.9788726886254, 2565.0935581448766, 2565.3679654522307, 2565.4826540937174, 2565.761154782259, 2565.875823604504, 2566.1502457762895, 2566.260817324282, 2566.5557064020045, 2566.6744668358615, 2566.9734684061827, 2567.084039246345, 2567.37077589145, 2567.4936120107436, 2567.755782352169, 2568.1407689936464, 2568.5461945817733, 2568.9107804994237, 2569.312094302782, 2569.692986147412, 2570.073863127611, 2570.471138406611, 2570.844586356505, 2570.9708671307435, 2571.241142834088, 2571.6425327291768, 2572.0029367868833, 2572.125803696784, 2572.3797292337704, 2572.5026127776773, 2572.7770084058357, 2573.1743070432276]","[2564.417825708883, 2564.6635057336002, 2564.9952596621456, 2565.130428304425, 2565.3802537358383, 2565.5236363919494, 2565.773432802331, 2565.929057733096, 2566.162499376225, 2566.3017893589786, 2566.5720749719435, 2566.7318120413925, 2566.985778986437, 2567.149575461231, 2567.395375463142, 2567.5059070187367, 2567.911388171523, 2568.2881494738876, 2568.6608644657636, 2569.1072985418346, 2569.4431306332212, 2569.8527412665276, 2570.2295167254933, 2570.626784218363, 2570.872609702156, 2571.0117917408265, 2571.3762895336354, 2571.7777155280573, 2572.0275703344178, 2572.138088087326, 2572.404352517769, 2572.5353778768426, 2572.9080829590976, 2573.346343013735]","[2564.221212817245, 2564.622577938282, 2565.019809685734, 2565.421196041673, 2565.822588768082, 2566.219850244396, 2566.6212447403805, 2567.0226424216, 2567.3953241454633, 2567.780318219156, 2568.1652903501176, 2568.5707506219173, 2568.9393778952463, 2569.336664853442, 2569.717545018876, 2570.0984425261463, 2570.4957213442967, 2570.8725527218367, 2571.265715154323, 2571.667094078046, 2572.027516893249, 2572.4043022618357, 2572.801581787816, 2573.198894581809]",5,R,ITM,1
4,600,trial,0,102,102,102,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2578.957806250635, 2579.2973187043735, 2580.0632187792976, 2580.173773339369, 2580.7226063576586, 2580.833630916884, 2581.316482495186, 2581.427066076289, 2581.8857672010668, 2581.996352551745, 2582.4919217125807, 2582.602531837311, 2583.0653525329876, 2583.175880195517, 2583.6509721868797, 2584.1916191506252, 2584.7322250602274, 2585.3015423262905, 2585.874926429914, 2586.431947626239, 2586.9685125340775, 2587.5090996861836, 2588.0538184422994, 2588.614935143302, 2589.167842785283, 2589.700295554438, 2590.2572983471814, 2590.78154311906, 2591.3098943669825, 2591.8505278819566]","[2579.0802229806227, 2579.653630442638, 2580.075479811448, 2580.3621913285865, 2580.734890748201, 2580.9560678200287, 2581.328761930918, 2581.5663040335344, 2581.8980423898183, 2582.1765636054315, 2582.5042128275086, 2582.7335501180837, 2583.0776004702825, 2583.3479218286648, 2583.8803837996106, 2584.404584686026, 2584.95340673295, 2585.526791190489, 2586.079705556855, 2586.6039659009953, 2587.136458308633, 2587.726174175033, 2588.2749983454473, 2588.8033106627163, 2589.343978861363, 2589.9009590035453, 2590.41703046182, 2590.9945107779513, 2591.522860964128, 2592.092136468218]","[2578.9696673588064, 2579.5676050251686, 2580.1696707563906, 2580.76764062902, 2581.369699989772, 2581.9676592449505, 2582.569742318009, 2583.1677015731875, 2583.6755752977224, 2584.2161836847295, 2584.756806228338, 2585.3261121691203, 2585.899498042319, 2586.4565266708596, 2586.9930349522942, 2587.529575439996, 2588.0784417262985, 2588.6395541803204, 2589.1924235994784, 2589.7248473476016, 2590.281868190011, 2590.8020040084416, 2591.3344334192047, 2591.8750860455907]",5,R,ITM,1
2,400,trial,0,103,103,103,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2597.932536363884, 2598.2561268884465, 2598.653371022924, 2599.042477943131, 2599.4397592386863, 2599.824750127144, 2600.2302482678515, 2600.6193074095295, 2601.0288861904833, 2601.417966567063, 2601.823430731928, 2602.212540483455, 2602.5934142784185, 2602.9825201368803, 2603.3675241201936, 2603.768875438545, 2604.1661875247078, 2604.547027697744, 2604.932029557567, 2605.33753159134, 2605.710249768451, 2606.115677833983, 2606.5047751984844]","[2598.01445459748, 2598.358511674064, 2598.669757996445, 2599.0547534857974, 2599.4561366565013, 2599.8862927648797, 2600.275260242566, 2600.668446033444, 2601.0535151371228, 2601.458928338224, 2601.86846783461, 2602.265757270211, 2602.6425585649736, 2603.0357397549565, 2603.4371905234298, 2603.822108151477, 2604.190719144715, 2604.588007518571, 2604.956600108227, 2605.3784873459454, 2605.7552879328778, 2606.1566350042485, 2606.5579976478807]","[2597.486198906615, 2597.8834242835965, 2598.2847734784573, 2598.6861481552, 2599.083447854337, 2599.484811205799, 2599.886241801116, 2600.2834388648953, 2600.643885392405, 2601.053463111614, 2601.442535702063, 2601.8479988051827, 2602.2370922766186, 2602.6179816438435, 2603.0070917492853, 2603.3879634207588, 2603.7934410343946, 2604.1866140843317, 2604.57161488241, 2604.952521591471, 2605.3580048677472, 2605.734782096288, 2606.140254755114, 2606.5293475187195]",5,R,ITM,1
5,400,trial,0,104,104,104,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2612.2920789924183, 2612.762931789603, 2613.0660302802617, 2613.434631363879, 2613.8360339999085, 2614.2455940233663, 2614.663309310761, 2615.052432511059, 2615.453791969456, 2615.8306470593025, 2616.211490063659, 2616.5964710424955, 2616.977396509053, 2617.3869706891114, 2617.771958746249, 2618.1446362231322, 2618.537833693206, 2618.9187492501424, 2619.3242038593016, 2619.7255650872735, 2620.098270877359, 2620.491443219466, 2620.8764415401392, 2621.2369156730206]","[2612.574561932829, 2612.8366522894585, 2613.1888869266268, 2613.5083306288325, 2613.9016342734144, 2614.3192699299284, 2614.7165972344374, 2615.117983590376, 2615.5111237262154, 2615.8879855404475, 2616.277003981898, 2616.6742852774532, 2617.046994960604, 2617.4319851412315, 2617.8333714971704, 2618.193778740112, 2618.586973378866, 2618.9924269262797, 2619.3774192303977, 2619.7501526258548, 2620.1269408257617, 2620.520116707019, 2620.901118973137, 2621.294185494651]","[2612.3042649945833, 2612.701520454342, 2613.1028636326473, 2613.500158376974, 2613.9015790626704, 2614.302897466924, 2614.704286300268, 2615.1015796289344, 2615.4783600427104, 2615.8551652305387, 2616.2360602604035, 2616.6210536262665, 2617.0019698910332, 2617.411504786524, 2617.7965009837067, 2618.1651066682193, 2618.5623840707094, 2618.9432762692545, 2619.3487896283077, 2619.750125374398, 2620.122830456653, 2620.516015539701, 2620.901037926596, 2621.2573549735857]",5,R,ITM,1
4,400,trial,0,105,105,105,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2627.0649911857463, 2627.3107242977176, 2627.609707464457, 2627.9742332165533, 2628.3960832931934, 2628.8015389640977, 2629.2233957651238, 2629.6042869019234, 2629.9892976096226, 2630.386566518152, 2630.77156519274, 2631.152471901801, 2631.557921910065, 2631.96338890625, 2632.3401802913922, 2632.733359357885, 2633.1060697488656, 2633.527925842061, 2633.9047618204963, 2634.3429882532064, 2634.723862402085, 2635.1006842239194, 2635.465193695924, 2635.874751595891]","[2627.105926767195, 2627.3598799095535, 2627.6711311867443, 2628.0315458619016, 2628.4370121502566, 2628.8671335749627, 2629.268441007851, 2629.6452532739795, 2630.0384337561322, 2630.4275049309213, 2630.8125025437644, 2631.2057336357657, 2631.5947743738625, 2632.0125275301652, 2632.393416543475, 2632.7784113249977, 2633.1675062120935, 2633.5606796159454, 2633.982555528383, 2634.37167235821, 2634.7771248438794, 2635.141656612531, 2635.5389018087535, 2635.9238863267406]","[2626.8643691446973, 2627.2656656062195, 2627.6670218793806, 2628.0643166237073, 2628.4656909465352, 2628.867094998225, 2629.264340548363, 2629.665754863589, 2630.013847987126, 2630.4111342374918, 2630.7961357434, 2631.17702192539, 2631.5783824455316, 2631.9879516707797, 2632.364756150778, 2632.757942649486, 2633.1306976337596, 2633.548390270593, 2633.9292785760726, 2634.36753792288, 2634.748431537085, 2635.1252346014226, 2635.489737349042, 2635.8993072821204]",5,R,ITM,1
7,400,trial,0,106,106,106,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2641.772564648773, 2642.1411037972607, 2642.562968030502, 2642.972556721076, 2643.357548317364, 2643.775262189099, 2644.1930298559178, 2644.6148884265185, 2644.99167627251, 2645.3848581703232, 2645.7821684869105, 2646.1507656774625, 2646.5357463023843, 2646.9002678075, 2647.2893609250204, 2647.6497833863086, 2648.0552510903235, 2648.436137980143, 2648.817040796139, 2649.189715795617, 2649.5870289435247, 2649.996600292263, 2650.3774836429325]","[2641.850310578131, 2642.2189229870287, 2642.6490143289575, 2643.050352906368, 2643.5049542794873, 2643.930913309576, 2644.360962889532, 2644.745917324742, 2645.1350338006546, 2645.499523453418, 2645.880498114164, 2646.2572420746924, 2646.6299453873726, 2647.0354764421772, 2647.3917365088478, 2647.8176962467664, 2648.186288836423, 2648.567187759353, 2648.9317071409787, 2649.296224399114, 2649.668953547591, 2650.0866879463974, 2650.475752750716]","[2641.4489606754396, 2641.846221797839, 2642.2475833797257, 2642.6489722130696, 2643.046253508625, 2643.447619337492, 2643.8489901211697, 2644.246280264601, 2644.6395170192427, 2645.016233728314, 2645.4094878247924, 2645.8067266505445, 2646.1794837583084, 2646.5603186226194, 2646.924887198433, 2647.3139187347397, 2647.6743295168317, 2648.079823764474, 2648.4607078229733, 2648.8416063919885, 2649.2184260903327, 2649.611577197538, 2650.021162348962, 2650.4020750745785]",5,R,ITM,1
3,600,trial,0,107,107,107,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2655.988548017598, 2656.2301689908854, 2656.975595081572, 2657.4916435353703, 2658.105977377044, 2658.2206575245696, 2658.6916462251247, 2658.806387953865, 2659.2691375126215, 2659.903965865604, 2660.51834146925, 2661.087655196163, 2661.6610269127605, 2662.2631007840278, 2662.893825138372, 2663.483613203437, 2664.069253384401, 2664.642673233442, 2665.211971388094, 2665.7935404845166, 2666.387394325397, 2666.985371984157, 2667.558773783532, 2668.169014244018, 2668.7465154411357, 2669.3157951922058]","[2656.041766927844, 2656.4923202208997, 2657.176308432698, 2657.7619542763023, 2658.118314500925, 2658.355821212039, 2658.7080367377953, 2658.957898976372, 2659.564027652089, 2660.1784184740814, 2660.7599911096545, 2661.357932669082, 2661.919045123104, 2662.4842509583136, 2663.074033714653, 2663.7006491155485, 2664.2904315179735, 2664.851580779158, 2665.4372457341738, 2666.051605765559, 2666.6208646356426, 2667.198342828284, 2667.775839070591, 2668.345142180053, 2668.9594827461115, 2669.528780900763]","[2655.7919768879333, 2656.389900043779, 2656.9919732072167, 2657.5899282154155, 2658.192003856258, 2658.7899588644564, 2659.3920345052993, 2659.9940701537444, 2660.538811206507, 2661.112239903424, 2661.6855737511137, 2662.287643021486, 2662.918399582097, 2663.5082064046587, 2664.093828889871, 2664.6672395371215, 2665.2365118559765, 2665.818169077241, 2666.407888482791, 2667.009938287837, 2667.5833563673027, 2668.1935939964687, 2668.7711150128275, 2669.3403668046108]",5,R,ITM,1
7,600,trial,0,108,108,108,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2675.189057159754, 2675.455203028663, 2675.5575920612614, 2676.073659626471, 2676.687988513334, 2677.298246669571, 2677.4129735338806, 2677.9371613254402, 2678.051840057306, 2678.4941772130396, 2679.0962539156276, 2679.2109492814993, 2679.7065156110148, 2680.3003804232612, 2680.9147174501695, 2681.5290884529204, 2682.102461231263, 2682.6676472472313, 2683.257435666211, 2683.859490779983, 2684.4492597336366, 2685.0226661339066, 2685.604253633911, 2686.165347330437, 2686.7346497320686, 2687.271190927601, 2687.8158902183905, 2688.377019306419]","[2675.2586209276324, 2675.459299241171, 2675.746010050479, 2676.372622266139, 2676.958304562991, 2677.3146311656865, 2677.576749835518, 2677.9494329750414, 2678.174722539468, 2678.784979987875, 2679.108529104379, 2679.366535989442, 2679.9972985666086, 2680.5789313677365, 2681.1973196599442, 2681.766614629361, 2682.3604709476463, 2682.9297899832845, 2683.4867970230084, 2684.1011400664725, 2684.641776412767, 2685.2643281613373, 2685.8418516551014, 2686.333281071881, 2686.9066591589494, 2687.4718752576946, 2688.0329703698803, 2688.5981673572137]","[2674.9883434547132, 2675.586272627115, 2676.188316415605, 2676.786278856019, 2677.388339632431, 2677.9863024267597, 2678.5883755901978, 2679.186328828821, 2679.7352124569593, 2680.324924784209, 2680.939281276444, 2681.5536313982084, 2682.1270331975834, 2682.692228769257, 2683.2860843797125, 2683.8840577914925, 2684.473862844479, 2685.0472384541417, 2685.6288447116426, 2686.189909741051, 2686.7592103731076, 2687.2958110263644, 2687.840469616926, 2688.4015792396276]",5,R,ITM,1
6,600,trial,0,109,109,109,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2693.8169788610094, 2694.2378843384463, 2694.3484813683203, 2694.9095945301724, 2695.0283931868526, 2695.5362265650742, 2695.6508837081233, 2696.1505632380677, 2696.2652409081884, 2696.719870948425, 2696.8345429559054, 2697.326023690364, 2697.4366401855646, 2697.9363140528685, 2698.046842069313, 2698.542421139769, 2698.6693853239226, 2699.1240153641593, 2699.6933326302224, 2700.2339664991114, 2700.77865304896, 2701.388943411465, 2701.9582281173457, 2702.5438796235903, 2703.1254940211365, 2703.6579326336905, 2704.247699463854, 2704.812897512933, 2705.3535313818224, 2705.4763834272917, 2705.906435130738, 2706.483927833895, 2707.0409185935277]","[2694.004449773618, 2694.250166605498, 2694.573734833414, 2694.925954252236, 2695.2003739466163, 2695.5525845175625, 2695.7819614466207, 2696.1628564764856, 2696.4004074269774, 2696.7321546311373, 2696.981993511322, 2697.3383056035013, 2697.4899015656138, 2697.9485506648825, 2698.1779159147445, 2698.5710939194923, 2698.7799699667708, 2699.3288086477014, 2699.8857965760135, 2700.4223505124864, 2701.036727177878, 2701.6141990000483, 2702.187580626267, 2702.724122529629, 2703.3179738931044, 2703.8790757296756, 2704.4565648936823, 2704.9644233998706, 2705.3781359083246, 2705.582889907299, 2706.131697089792, 2706.6559213345995, 2707.2415969070657]","[2693.828366784792, 2694.426306574644, 2695.0283521327096, 2695.6263106800584, 2696.228382781751, 2696.830440372927, 2697.4284070603217, 2698.0304738532886, 2698.5669931060893, 2699.148618121086, 2699.717900703477, 2700.258518292275, 2700.8032292622606, 2701.413475385387, 2701.98279123579, 2702.5684409724595, 2703.1500574934958, 2703.682551670709, 2704.2722399317367, 2704.8333622953796, 2705.378098747247, 2705.9310102822933, 2706.5084994463, 2707.065498345978]",5,R,ITM,1
7,400,trial,0,110,110,110,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2712.7420854867587, 2713.020578035255, 2713.315496487924, 2713.69640425873, 2714.093649808868, 2714.2083773810077, 2714.495040765702, 2714.8841154796414, 2715.289575043611, 2715.65819806996, 2716.0186276095483, 2716.4117822559037, 2716.7967873009625, 2717.1654113890563, 2717.546341456509, 2717.9231009892987, 2718.3163267725745, 2718.684890695114, 2719.086298993784, 2719.4671554469114, 2719.843966651295, 2720.2125748132125, 2720.613957276086, 2720.9866506791454, 2721.3593557614004]","[2712.836283510002, 2713.106598851829, 2713.442440852836, 2713.704577572334, 2714.1059239358747, 2714.2165269823045, 2714.507373288688, 2714.970117538719, 2715.3018597880687, 2715.711430782892, 2716.047397008073, 2716.436409786883, 2716.8214130623664, 2717.2063526331453, 2717.574944514972, 2717.9804203590325, 2718.3572244851157, 2718.7340378129893, 2719.127205200286, 2719.495859017242, 2719.868594182274, 2720.257611208064, 2720.6344666518257, 2721.0153687599914, 2721.3840038194508]","[2712.5414446882132, 2712.9386555546785, 2713.3400472193425, 2713.741436052687, 2714.1386922202755, 2714.5400697283385, 2714.941442281591, 2715.3387242849767, 2715.6827679127896, 2716.0473439208195, 2716.436360592694, 2716.821361390773, 2717.1899663674553, 2717.5708815704766, 2717.947679326089, 2718.3408615778167, 2718.709462307519, 2719.114923641064, 2719.495834597105, 2719.8685407411053, 2720.2371414708073, 2720.634430552493, 2721.015322751038, 2721.3839443617267]",5,R,ITM,1
4,600,trial,0,111,111,111,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2727.302168048056, 2727.98616723122, 2728.6004872702074, 2729.251688440109, 2729.7964110892904, 2730.398482129238, 2730.980133333947, 2731.590333802035, 2732.1637210908934, 2732.724813017844, 2733.2941118803255, 2733.8388253277167, 2734.36306903785, 2734.9405712967127, 2735.485273772738, 2736.0464276348175, 2736.5420258166855, 2737.0580038413937, 2737.647794029949, 2738.2007108737207, 2738.733156564575, 2739.257388595513, 2739.793970137358]","[2727.38405655279, 2728.203208098142, 2728.8953699774593, 2729.48103457856, 2730.0585375452524, 2730.6523896165577, 2731.2749470277686, 2731.8851956283, 2732.3971542400614, 2732.9336692458814, 2733.5070908644975, 2734.0600551328826, 2734.5760444828716, 2735.1248884725273, 2735.7064681864013, 2736.2388837944786, 2736.7713192217975, 2737.324237127314, 2737.8525788195307, 2738.4136622525207, 2738.9215441171004, 2739.4662568566614, 2739.9454563858126]","[2726.917210427611, 2727.515154464443, 2728.1171989607637, 2728.715207056216, 2729.3172037740082, 2729.9152097459705, 2730.517257427526, 2731.115234024541, 2731.6148732081724, 2732.1882700527367, 2732.7493874615693, 2733.318684908391, 2733.863405787997, 2734.3876335719547, 2734.9610367869896, 2735.5057558970207, 2736.071020128209, 2736.566536555706, 2737.0825726224784, 2737.6723606875435, 2738.2252700991, 2738.753605420846, 2739.281959854003, 2739.8184766293984]",5,R,ITM,1
3,600,trial,0,112,112,112,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2745.6138528711535, 2745.9005357211745, 2746.535373275947, 2746.6500442216825, 2747.1169579446314, 2747.2275394022445, 2747.7681768102843, 2747.878738448656, 2748.3497367049167, 2748.464422161168, 2748.919057156215, 2749.03372810195, 2749.5211427066783, 2749.631689834534, 2750.13545460562, 2750.696578031008, 2751.269973813827, 2751.8515598981717, 2752.4003653110894, 2752.961455468465, 2753.518467109084, 2754.0754872436637, 2754.624294072242, 2755.1894995535363, 2755.742418520798, 2756.303517526049, 2756.885097593838, 2757.4134307920935, 2757.974548200926, 2758.5110678076417]","[2745.65070108797, 2746.1872454687373, 2746.5476566047446, 2746.7647339249143, 2747.1292214541872, 2747.411840297968, 2747.7804491677157, 2748.0179742824107, 2748.362018971969, 2748.6078023398736, 2748.9313309293066, 2749.1975567830114, 2749.5333955987835, 2749.7914219491727, 2750.352526617064, 2750.9381901564198, 2751.5075003441825, 2752.0645257874876, 2752.6379137841764, 2753.182644927318, 2753.7396441809115, 2754.3171404232185, 2754.935577909615, 2755.4393359563155, 2755.9472008329744, 2756.5165018189464, 2757.1185611796977, 2757.659191509437, 2758.175233592765, 2758.752728773327]","[2745.445954521211, 2746.0438886484235, 2746.64595119441, 2747.2439192974643, 2747.845976180811, 2748.448046512928, 2749.0460146159826, 2749.6480608818783, 2750.160042498116, 2750.721139379877, 2751.294529500056, 2751.8761123991653, 2752.4249344460895, 2752.9860253112947, 2753.543041198894, 2754.100030896782, 2754.6488709933724, 2755.209966105558, 2755.7669827009877, 2756.328086661049, 2756.909671683648, 2757.438002758414, 2757.9990985784293, 2758.535644728772]",5,R,ITM,1
