octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version
2,600,trial,0,116,116,116,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2232384, 2232836, 2233231, 2233746, 2234403, 2235100, 2235770, 2236288, 2236891, 2237456, 2238050, 2238657, 2239256, 2239818, 2240370, 2240959, 2241546, 2242114, 2242682, 2243257, 2243846, 2244429, 2245032, 2245562]","[2232463, 2232916, 2233354, 2233902, 2234566, 2235198, 2235865, 2236470, 2237076, 2237633, 2238241, 2238837, 2239482, 2240013, 2240556, 2241126, 2241734, 2242285, 2242907, 2243482, 2243985, 2244566, 2245207, 2245762]","[2232139, 2232738, 2233339, 2233939, 2234540, 2235140, 2235739, 2236340, 2236917, 2237483, 2238076, 2238684, 2239284, 2239846, 2240397, 2240987, 2241573, 2242141, 2242710, 2243283, 2243873, 2244456, 2245060, 2245590]",8,R,ITM,1.1
2,600,trial,0,117,117,117,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2251285, 2251652, 2252216, 2252811, 2253514, 2254109, 2254692, 2255309, 2255891, 2256495, 2257140, 2257821, 2258399, 2258956, 2259565, 2260202, 2260818, 2261403, 2262049, 2262651, 2263240, 2263868, 2264468, 2265096]","[2251382, 2251829, 2252370, 2253026, 2253632, 2254246, 2254877, 2255467, 2256047, 2256652, 2257296, 2257954, 2258558, 2259109, 2259722, 2260367, 2260977, 2261652, 2262242, 2262837, 2263457, 2264024, 2264589, 2265230]","[2251109, 2251709, 2252309, 2252909, 2253509, 2254108, 2254709, 2255308, 2255918, 2256523, 2257167, 2257849, 2258426, 2258983, 2259593, 2260229, 2260846, 2261430, 2262076, 2262679, 2263267, 2263895, 2264496, 2265123]",8,R,ITM,1.1
6,400,trial,0,118,118,118,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2270786, 2271147, 2271419, 2271748, 2272110, 2272516, 2272951, 2273398, 2273780, 2274176, 2274568, 2274938, 2275334, 2275729, 2276145, 2276528, 2276851, 2277334, 2277711, 2278102, 2278497, 2278920, 2279300, 2279642]","[2270883, 2271219, 2271484, 2271830, 2272200, 2272629, 2273083, 2273495, 2273891, 2274289, 2274665, 2275036, 2275445, 2275830, 2276239, 2276623, 2276984, 2277443, 2277825, 2278225, 2278616, 2278991, 2279391, 2279728]","[2270629, 2271029, 2271429, 2271830, 2272229, 2272629, 2273030, 2273429, 2273807, 2274202, 2274594, 2274965, 2275361, 2275756, 2276171, 2276554, 2276878, 2277360, 2277739, 2278129, 2278523, 2278946, 2279326, 2279668]",8,R,ITM,1.1
4,400,trial,0,119,119,119,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2285225, 2285577, 2285890, 2286280, 2286620, 2287005, 2287380, 2287773, 2288199, 2288571, 2288966, 2289408, 2289806, 2290235, 2290629, 2291008, 2291403, 2291802, 2292161, 2292559, 2292872, 2293337, 2293711, 2294059]","[2285289, 2285665, 2285976, 2286369, 2286707, 2287090, 2287476, 2287869, 2288293, 2288707, 2289121, 2289544, 2289939, 2290335, 2290727, 2291120, 2291501, 2291895, 2292257, 2292679, 2293023, 2293468, 2293790, 2294172]","[2285090, 2285490, 2285890, 2286290, 2286690, 2287090, 2287491, 2287890, 2288225, 2288596, 2288993, 2289433, 2289831, 2290260, 2290655, 2291034, 2291429, 2291827, 2292187, 2292585, 2292897, 2293362, 2293737, 2294085]",8,R,ITM,1.1
6,400,trial,0,120,120,120,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2299603, 2299911, 2300234, 2300612, 2301006, 2301360, 2301717, 2302179, 2302553, 2302917, 2303298, 2303614, 2303995, 2304404, 2304770, 2305148, 2305525, 2305897, 2306254, 2306609, 2306999, 2307388, 2307788, 2308140]","[2299697, 2300019, 2300324, 2300694, 2301077, 2301452, 2301816, 2302277, 2302650, 2302997, 2303382, 2303736, 2304116, 2304487, 2304867, 2305223, 2305601, 2305972, 2306381, 2306716, 2307109, 2307483, 2307886, 2308269]","[2299445, 2299844, 2300244, 2300644, 2301044, 2301445, 2301844, 2302244, 2302579, 2302944, 2303325, 2303642, 2304022, 2304431, 2304796, 2305175, 2305553, 2305924, 2306281, 2306636, 2307026, 2307416, 2307815, 2308166]",8,R,ITM,1.1
7,600,trial,0,121,121,121,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2313781, 2314045, 2314501, 2315194, 2315850, 2316455, 2317180, 2317720, 2318452, 2319182, 2319836, 2320476, 2321129, 2321819, 2322482, 2323125, 2323747, 2324470, 2325155, 2325789, 2326352, 2327015, 2327626, 2328215]","[2313859, 2314108, 2314638, 2315346, 2315981, 2316693, 2317318, 2317924, 2318599, 2319318, 2320018, 2320650, 2321325, 2322013, 2322632, 2323347, 2323969, 2324648, 2325342, 2325991, 2326590, 2327262, 2327858, 2328454]","[2313581, 2314180, 2314780, 2315380, 2315980, 2316580, 2317180, 2317780, 2318479, 2319209, 2319862, 2320502, 2321156, 2321847, 2322509, 2323151, 2323774, 2324497, 2325183, 2325816, 2326380, 2327043, 2327653, 2328243]",8,R,ITM,1.1
5,600,trial,0,122,122,122,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2333996, 2334500, 2334898, 2335435, 2336079, 2336606, 2337216, 2337796, 2338486, 2339037, 2339613, 2340200, 2340839, 2341451, 2342011, 2342531, 2343247, 2343827, 2344535, 2345117, 2345679, 2346222, 2346799, 2347343]","[2334093, 2334581, 2335029, 2335603, 2336227, 2336850, 2337393, 2338098, 2338716, 2339223, 2339790, 2340438, 2341031, 2341669, 2342187, 2342721, 2343388, 2344006, 2344730, 2345336, 2345911, 2346483, 2347087]","[2333765, 2334364, 2334964, 2335564, 2336164, 2336764, 2337364, 2337965, 2338512, 2339062, 2339639, 2340227, 2340865, 2341477, 2342038, 2342556, 2343274, 2343853, 2344561, 2345143, 2345705, 2346248, 2346824, 2347369]",8,R,ITM,1.1
4,400,trial,0,123,123,123,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2353148, 2353532, 2353839, 2354162, 2354552, 2354902, 2355296, 2355702, 2356060, 2356524, 2356886, 2357257, 2357670, 2358064, 2358431, 2358814, 2359200, 2359583, 2359968, 2360395, 2360773, 2361156, 2361576, 2361973]","[2353254, 2353612, 2353921, 2354241, 2354624, 2355000, 2355382, 2355775, 2356153, 2356597, 2356963, 2357334, 2357757, 2358116, 2358510, 2358928, 2359291, 2359692, 2360081, 2360485, 2360865, 2361273, 2361641, 2362077]","[2352975, 2353374, 2353774, 2354174, 2354574, 2354974, 2355375, 2355774, 2356085, 2356549, 2356912, 2357282, 2357697, 2358089, 2358457, 2358840, 2359227, 2359609, 2359995, 2360421, 2360799, 2361182, 2361602, 2361999]",8,R,ITM,1.1
4,600,trial,0,124,124,124,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2367679, 2368180, 2368546, 2369153, 2369775, 2370392, 2370967, 2371515, 2372159, 2372701, 2373374, 2373910, 2374479, 2375037, 2375618, 2376217, 2376799, 2377375, 2377958, 2378545, 2379130, 2379709, 2380294, 2380858]","[2367762, 2368265, 2368655, 2369264, 2369884, 2370507, 2371099, 2371685, 2372303, 2372882, 2373506, 2374107, 2374645, 2375212, 2375761, 2376350, 2376945, 2377524, 2378107, 2378705, 2379281, 2379876, 2380448, 2380996]","[2367405, 2368005, 2368605, 2369205, 2369805, 2370405, 2371005, 2371605, 2372185, 2372726, 2373400, 2373936, 2374505, 2375063, 2375645, 2376243, 2376825, 2377401, 2377985, 2378570, 2379156, 2379736, 2380319, 2380884]",8,R,ITM,1.1
6,600,trial,0,125,125,125,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2386310, 2386751, 2387459, 2388029, 2388699, 2389209, 2389850, 2390501, 2391069, 2391626, 2392256, 2392852, 2393476, 2394078, 2394618, 2395233, 2395841, 2396545, 2397153, 2397819, 2398401, 2399043, 2399664, 2400266]","[2386445, 2387087, 2387631, 2388244, 2388888, 2389430, 2390018, 2390710, 2391329, 2391858, 2392458, 2393015, 2393708, 2394212, 2394844, 2395419, 2396054, 2396690, 2397287, 2397961, 2398526, 2399169, 2399774, 2400389]","[2386323, 2386922, 2387522, 2388122, 2388722, 2389322, 2389922, 2390522, 2391096, 2391653, 2392283, 2392880, 2393503, 2394104, 2394646, 2395260, 2395868, 2396571, 2397179, 2397847, 2398428, 2399071, 2399690, 2400293]",8,R,ITM,1.1
